ID,Type,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4353,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)171,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2722,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student335,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1203,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJ_Jordan Peterson - Do You Want To Have A Life? Or Be Exceptional At One Thing?51,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍241,ENTP_,0,1,1,0,0,1,0,1,0,0,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel289",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTPc_Why Do YOU Dislike John Fish?107,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice459,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️128,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test50,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ISFJc_What I Eat in A Week + 3 Year Vegan Update193,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ESFJc_Improve your Vocabulary: Stop saying VERY!104,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3414,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFP_Reasons are hard for an ISFP55,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ISTP_How I Learned to Code in 6 Months - And Got Into Google146,ISTP_,0,1,1,0,0,1,0,0,0,0,1
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 239",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty676,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_OBJECTIVE PERSONALITY ISTJ (MM Si Te BPCS)112,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)159,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTPc_Life As An ENTP125,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty110,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan585",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENTJ_My Minimalist Apartment112,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]61,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3372,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_How to Maintain Concentration (for as long as 14 hours!)253,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Why ISTJs are Awesome29,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1565,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍527,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_How to Maintain Concentration (for as long as 14 hours!)247,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health109,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1571,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍533,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2078,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty104,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan591",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENTJ_My Minimalist Apartment106,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4409,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]75,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3366,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2648",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test44,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3400,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!110,ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFJc_Why I Love ENTPs!!!!!239,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update187,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google152,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_You Know Someone is an ISTJ When... (Myers Briggs Personality Type Explained)6,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFP_Reasons are hard for an ISFP41,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ISTJc_OBJECTIVE PERSONALITY ISTJ (MM Si Te BPCS)106,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty662,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTPc_Life As An ENTP131,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student309,ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFJ_Jordan Peterson - Do You Want To Have A Life? Or Be Exceptional At One Thing?45,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1217,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍255,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTPc_Why Do YOU Dislike John Fish?113,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ESTJ_Marty Lobdell - Study Less Study Smart158,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
INFJc_How to start a business in 2 days122,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJ_What I’ve learned about life by observing the ENTP421,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1940,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_i quit software engineering to do youtube46,ESFJc,0,0,0,1,0,0,0,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)436",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFP_My Personality and Taking the Test222,ENFP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1798,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan778",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4838,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?886,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How to Be Certain That You Are INFJ256,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2291,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)301,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update408,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFPc_DON'T GET FAT IN JAPAN115,ENFPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4186,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?138,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Ken Jeong Answers Medical Questions From Twitter | Tech Support | WIRED39,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]735,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Christmas Gifts from Amazon People ACTUALLY Want (Under $50)158,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESFJc_i quit software engineering to do youtube328,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENTP_I left my job (and where I've been)97,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESFJc_Why I Haven't Been Posting...234,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISTJc_My Personality Test Results...255,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_My Objective Personality Type Revealed141,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3831,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Gaming On Youtube Has Changed258,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?299,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)350",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP347,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍14,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESFJc_A Video For Introverts69,ESFJc,0,0,0,1,0,0,0,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)344",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP353,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4192,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]721,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Why I Haven't Been Posting...220,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENTP_I left my job (and where I've been)83,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ISTJc_My Personality Test Results...241,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3825,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_My Objective Personality Type Revealed155,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?892,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Most important lesson I learned this year (What I know now)103,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2285,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How to Be Certain That You Are INFJ242,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)315,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFPc_DON'T GET FAT IN JAPAN101,ENFPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1954,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP435,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
INFJc_How to start a business in 2 days136,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)422",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_i quit software engineering to do youtube52,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFP_My Personality and Taking the Test236,ENFP_,1,0,1,0,1,0,0,1,0,0,0
INFP_73 Questions With Taylor Swift | Vogue242,INFP_,0,1,1,0,0,1,0,0,0,0,1
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan744",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4804,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update434,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ISTP_Reviewing My 2017 Resolutions | Vlogmas Day 12172,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFPc_DON'T GET FAT IN JAPAN129,ENFPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Who Are The INFPs?662,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity233,ISTPc,0,1,1,0,0,1,0,0,0,1,0
ESTJc_How To Be Authentic - Teal Swan -203,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESFP_HTML & CSS - How Much Do You Really Need To Know? #devsLife112,ESFP_,0,1,1,0,0,1,0,1,0,0,0
"ESFJc_How I made $8,000 in THREE weeks of College290",ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFP_Everything Terry Crews Does in a Day | Vanity Fair21,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESFJc_A Video For Introverts41,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Gaming On Youtube Has Changed264,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_5 Myths about the INTJ Personality Type53,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity99,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍28,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google387,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Who Are The INFPs?104,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]709,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update352,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ESTP_Christmas Gifts from Amazon People ACTUALLY Want (Under $50)164,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESFJc_i quit software engineering to do youtube314,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Self-Discipline with Minimal Effort8,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Why I Haven't Been Posting...208,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENTJ_WHAT I LOOK FOR IN A GUY90,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISTJc_My Personality Test Results...269,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Who Are The INFPs?23,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Ken Jeong Answers Medical Questions From Twitter | Tech Support | WIRED11,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?110,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google393,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESFJc_i quit software engineering to do youtube300,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update346,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3819,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_WHAT I LOOK FOR IN A GUY84,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_My Objective Personality Type Revealed169,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?37,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_A Video For Introverts55,ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFP_Everything Terry Crews Does in a Day | Vanity Fair35,INFP_,0,1,1,0,0,1,0,0,0,0,1
"ESFJc_How I made $8,000 in THREE weeks of College284",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESTPc_5 Myths about the INTJ Personality Type47,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Gaming On Youtube Has Changed270,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)378",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1968,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP409,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity227,ISTPc,0,1,1,0,0,1,0,0,0,1,0
ESTJc_How To Be Authentic - Teal Swan -217,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESFP_HTML & CSS - How Much Do You Really Need To Know? #devsLife106,ESFP_,0,1,1,0,0,1,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan750",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4810,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2489",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update420,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ISTP_Reviewing My 2017 Resolutions | Vlogmas Day 12166,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJ_Switzerland vs USA | Going to the doctor (my experience)329,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Who Are The INFPs?676,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2462",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)228,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4623,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?845,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How to Be Certain That You Are INFJ295,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2252,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice101,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1983,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_ISTP Female | Hobbies175,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFPc_Name Change and Gratitude220,ENFPc,1,0,1,0,1,0,0,0,1,0,0
ESFJc_i quit software engineering to do youtube85,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESFJ_What Women Find Attractive In A Man | 17 Traits They Love!48,ESFJ_,0,0,0,1,0,0,0,1,0,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)393",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP384,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice667,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Why ISTJs are Awesome223,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Day in the life of a nurse | 12 Hour shift200,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_how hard is it to become a consultant?12,ISTP_,0,1,1,0,0,1,0,0,0,0,1
INFJc_How To Spot An ENTP: Body Language314,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity66,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENTP_I left my job (and where I've been)54,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2534,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student123,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty448,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_My Personality Test Results...296,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_My Objective Personality Type Revealed182,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Type Theory of Carl G Jung: Dominant Extraverted Thinking67,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4145,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google378,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESTP_30 Facts About Me || 30K SUBSCRIBERS!202,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2304",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENTP_I left my job (and where I've been)40,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2520,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student137,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_My Personality Test Results...282,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_My Objective Personality Type Revealed196,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4151,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Type Theory of Carl G Jung: Dominant Extraverted Thinking73,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTP_30 Facts About Me || 30K SUBSCRIBERS!216,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2310",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)387",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Day in the life of a nurse | 12 Hour shift214,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Why ISTJs are Awesome237,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice673,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP390,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ISTJc_My Personality Test Results...16,ISTJc,0,0,0,1,0,0,0,0,0,1,0
INFJc_How To Spot An ENTP: Body Language300,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1029,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFP_Everything Terry Crews Does in a Day | Vanity Fair6,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity72,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1997,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice115,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_ISTP Female | Hobbies161,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESFJc_i quit software engineering to do youtube91,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_You Know Someone is an ISTJ When... (Myers Briggs Personality Type Explained)149,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2476",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3158,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4637,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_My Minimalist Apartment338,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Who Are The INFPs?689,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?851,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2246,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How to Be Certain That You Are INFJ281,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1767,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Gaming On Youtube Has Changed5,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?500,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)26,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISTP_ISTP Female | Hobbies149,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_You Know Someone is an ISTJ When... (Myers Briggs Personality Type Explained)161,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJ_What Women Find Attractive In A Man | 17 Traits They Love!74,ESFJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3170,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_My Minimalist Apartment310,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)214,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google422,ISTP_,0,1,1,0,0,1,0,0,0,0,1
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan787",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty312,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Who Are The INFPs?879,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2508,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_I left my job (and where I've been)68,ENTP_,0,1,1,0,0,1,0,1,0,0,0
